00080001, LengthToEnd, UL, 1, RET, true
10000005, ShiftTableTriplet, US, 3, RET (2007), true
10100000, ZonalMap, US, 1-n, RET (2007), true
20000010, NumberOfCopies, IS, 1, , false
2000001E, PrinterConfigurationSequence, SQ, 1, , false
20000020, PrintPriority, CS, 1, , false
20000030, MediumType, CS, 1, , false
20000040, FilmDestination, CS, 1, , false
20000050, FilmSessionLabel, LO, 1, , false
20000060, MemoryAllocation, IS, 1, , false
20000061, MaximumMemoryAllocation, IS, 1, , false
20000062, ColorImagePrintingFlag, CS, 1, RET (2004), true
20000063, CollationFlag, CS, 1, RET (2004), true
20000065, AnnotationFlag, CS, 1, RET (2004), true
20000067, ImageOverlayFlag, CS, 1, RET (2004), true
20000069, PresentationLUTFlag, CS, 1, RET (2004), true
2000006A, ImageBoxPresentationLUTFlag, CS, 1, RET (2004), true
200000A0, MemoryBitDepth, US, 1, , false
200000A1, PrintingBitDepth, US, 1, , false
200000A2, MediaInstalledSequence, SQ, 1, , false
200000A4, OtherMediaAvailableSequence, SQ, 1, , false
200000A8, SupportedImageDisplayFormatsSequence, SQ, 1, , false
20000500, ReferencedFilmBoxSequence, SQ, 1, , false
20000510, ReferencedStoredPrintSequence, SQ, 1, RET (2007), true
20100010, ImageDisplayFormat, ST, 1, , false
20100030, AnnotationDisplayFormatID, CS, 1, , false
20100040, FilmOrientation, CS, 1, , false
20100050, FilmSizeID, CS, 1, , false
20100052, PrinterResolutionID, CS, 1, , false
20100054, DefaultPrinterResolutionID, CS, 1, , false
20100060, MagnificationType, CS, 1, , false
20100080, SmoothingType, CS, 1, , false
201000A6, DefaultMagnificationType, CS, 1, , false
201000A7, OtherMagnificationTypesAvailable, CS, 1-n, , false
201000A8, DefaultSmoothingType, CS, 1, , false
201000A9, OtherSmoothingTypesAvailable, CS, 1-n, , false
20100100, BorderDensity, CS, 1, , false
20100110, EmptyImageDensity, CS, 1, , false
20100120, MinDensity, US, 1, , false
20100130, MaxDensity, US, 1, , false
20100140, Trim, CS, 1, , false
20100150, ConfigurationInformation, ST, 1, , false
20100152, ConfigurationInformationDescription, LT, 1, , false
20100154, MaximumCollatedFilms, IS, 1, , false
2010015E, Illumination, US, 1, , false
20100160, ReflectedAmbientLight, US, 1, , false
20100376, PrinterPixelSpacing, DS, 2, , false
20100500, ReferencedFilmSessionSequence, SQ, 1, , false
20100510, ReferencedImageBoxSequence, SQ, 1, , false
20100520, ReferencedBasicAnnotationBoxSequence, SQ, 1, , false
20200010, ImageBoxPosition, US, 1, , false
20200020, Polarity, CS, 1, , false
20200030, RequestedImageSize, DS, 1, , false
20200040, RequestedDecimateCropBehavior, CS, 1, , false
20200050, RequestedResolutionID, CS, 1, , false
202000A0, RequestedImageSizeFlag, CS, 1, , false
202000A2, DecimateCropResult, CS, 1, , false
20200110, BasicGrayscaleImageSequence, SQ, 1, , false
20200111, BasicColorImageSequence, SQ, 1, , false
20200130, ReferencedImageOverlayBoxSequence, SQ, 1, RET (1998), true
20200140, ReferencedVOILUTBoxSequence, SQ, 1, RET (1998), true
20300010, AnnotationPosition, US, 1, , false
20300020, TextString, LO, 1, , false
20400010, ReferencedOverlayPlaneSequence, SQ, 1, RET (2004), true
20400011, ReferencedOverlayPlaneGroups, US, 1-99, RET (2004), true
20400020, OverlayPixelDataSequence, SQ, 1, RET (2004), true
20400060, OverlayMagnificationType, CS, 1, RET (2004), true
20400070, OverlaySmoothingType, CS, 1, RET (2004), true
20400072, OverlayOrImageMagnification, CS, 1, RET (2004), true
20400074, MagnifyToNumberOfColumns, US, 1, RET (2004), true
20400080, OverlayForegroundDensity, CS, 1, RET (2004), true
20400082, OverlayBackgroundDensity, CS, 1, RET (2004), true
20400090, OverlayMode, CS, 1, RET (1998), true
20400100, ThresholdDensity, CS, 1, RET (1998), true
20400500, ReferencedImageBoxSequenceRetired, SQ, 1, RET (1993), true
20500010, PresentationLUTSequence, SQ, 1, , false
20500020, PresentationLUTShape, CS, 1, , false
20500500, ReferencedPresentationLUTSequence, SQ, 1, , false
21000010, PrintJobID, SH, 1, RET (2007), true
21000020, ExecutionStatus, CS, 1, , false
21000030, ExecutionStatusInfo, CS, 1, , false
21000040, CreationDate, DA, 1, , false
21000050, CreationTime, TM, 1, , false
21000070, Originator, AE, 1, , false
21000140, DestinationAE, AE, 1, , false
21000160, OwnerID, SH, 1, , false
21000170, NumberOfFilms, IS, 1, , false
21000500, ReferencedPrintJobSequencePullStoredPrint, SQ, 1, RET (2004), true
21100010, PrinterStatus, CS, 1, , false
21100020, PrinterStatusInfo, CS, 1, , false
21100030, PrinterName, LO, 1, , false
21100099, PrintQueueID, SH, 1, RET (2004), true
21200010, QueueStatus, CS, 1, RET (2004), true
21200050, PrintJobDescriptionSequence, SQ, 1, RET (2004), true
21200070, ReferencedPrintJobSequence, SQ, 1, RET (2004), true
21300010, PrintManagementCapabilitiesSequence, SQ, 1, RET (2004), true
21300015, PrinterCharacteristicsSequence, SQ, 1, RET (2004), true
21300030, FilmBoxContentSequence, SQ, 1, RET (2004), true
21300040, ImageBoxContentSequence, SQ, 1, RET (2004), true
21300050, AnnotationContentSequence, SQ, 1, RET (2004), true
21300060, ImageOverlayBoxContentSequence, SQ, 1, RET (2004), true
21300080, PresentationLUTContentSequence, SQ, 1, RET (2004), true
213000A0, ProposedStudySequence, SQ, 1, RET (2004), true
213000C0, OriginalImageSequence, SQ, 1, RET (2004), true
22000001, LabelUsingInformationExtractedFromInstances, CS, 1, , false
22000002, LabelText, UT, 1, , false
22000003, LabelStyleSelection, CS, 1, , false
22000004, MediaDisposition, LT, 1, , false
22000005, BarcodeValue, LT, 1, , false
22000006, BarcodeSymbology, CS, 1, , false
22000007, AllowMediaSplitting, CS, 1, , false
22000008, IncludeNonDICOMObjects, CS, 1, , false
22000009, IncludeDisplayApplication, CS, 1, , false
2200000A, PreserveCompositeInstancesAfterMediaCreation, CS, 1, , false
2200000B, TotalNumberOfPiecesOfMediaCreated, US, 1, , false
2200000C, RequestedMediaApplicationProfile, LO, 1, , false
2200000D, ReferencedStorageMediaSequence, SQ, 1, , false
2200000E, FailureAttributes, AT, 1-n, , false
2200000F, AllowLossyCompression, CS, 1, , false
22000020, RequestPriority, CS, 1, , false
30020002, RTImageLabel, SH, 1, , false
30020003, RTImageName, LO, 1, , false
30020004, RTImageDescription, ST, 1, , false
3002000A, ReportedValuesOrigin, CS, 1, , false
3002000C, RTImagePlane, CS, 1, , false
3002000D, XRayImageReceptorTranslation, DS, 3, , false
3002000E, XRayImageReceptorAngle, DS, 1, , false
30020010, RTImageOrientation, DS, 6, , false
30020011, ImagePlanePixelSpacing, DS, 2, , false
30020012, RTImagePosition, DS, 2, , false
30020020, RadiationMachineName, SH, 1, , false
30020022, RadiationMachineSAD, DS, 1, , false
30020024, RadiationMachineSSD, DS, 1, , false
30020026, RTImageSID, DS, 1, , false
30020028, SourceToReferenceObjectDistance, DS, 1, , false
30020029, FractionNumber, IS, 1, , false
30020030, ExposureSequence, SQ, 1, , false
30020032, MetersetExposure, DS, 1, , false
30020034, DiaphragmPosition, DS, 4, , false
30020040, FluenceMapSequence, SQ, 1, , false
30020041, FluenceDataSource, CS, 1, , false
30020042, FluenceDataScale, DS, 1, , false
30020050, PrimaryFluenceModeSequence, SQ, 1, , false
30020051, FluenceMode, CS, 1, , false
30020052, FluenceModeID, SH, 1, , false
30040001, DVHType, CS, 1, , false
30040002, DoseUnits, CS, 1, , false
30040004, DoseType, CS, 1, , false
30040005, SpatialTransformOfDose, CS, 1, , false
30040006, DoseComment, LO, 1, , false
30040008, NormalizationPoint, DS, 3, , false
3004000A, DoseSummationType, CS, 1, , false
3004000C, GridFrameOffsetVector, DS, 2-n, , false
3004000E, DoseGridScaling, DS, 1, , false
30040010, RTDoseROISequence, SQ, 1, , false
30040012, DoseValue, DS, 1, , false
30040014, TissueHeterogeneityCorrection, CS, 1-3, , false
30040040, DVHNormalizationPoint, DS, 3, , false
30040042, DVHNormalizationDoseValue, DS, 1, , false
30040050, DVHSequence, SQ, 1, , false
30040052, DVHDoseScaling, DS, 1, , false
30040054, DVHVolumeUnits, CS, 1, , false
30040056, DVHNumberOfBins, IS, 1, , false
30040058, DVHData, DS, 2-2n, , false
30040060, DVHReferencedROISequence, SQ, 1, , false
30040062, DVHROIContributionType, CS, 1, , false
30040070, DVHMinimumDose, DS, 1, , false
30040072, DVHMaximumDose, DS, 1, , false
30040074, DVHMeanDose, DS, 1, , false
30060002, StructureSetLabel, SH, 1, , false
30060004, StructureSetName, LO, 1, , false
30060006, StructureSetDescription, ST, 1, , false
30060008, StructureSetDate, DA, 1, , false
30060009, StructureSetTime, TM, 1, , false
30060010, ReferencedFrameOfReferenceSequence, SQ, 1, , false
30060012, RTReferencedStudySequence, SQ, 1, , false
30060014, RTReferencedSeriesSequence, SQ, 1, , false
30060016, ContourImageSequence, SQ, 1, , false
30060018, PredecessorStructureSetSequence, SQ, 1, , false
30060020, StructureSetROISequence, SQ, 1, , false
30060022, ROINumber, IS, 1, , false
30060024, ReferencedFrameOfReferenceUID, UI, 1, , false
30060026, ROIName, LO, 1, , false
30060028, ROIDescription, ST, 1, , false
3006002A, ROIDisplayColor, IS, 3, , false
3006002C, ROIVolume, DS, 1, , false
30060030, RTRelatedROISequence, SQ, 1, , false
30060033, RTROIRelationship, CS, 1, , false
30060036, ROIGenerationAlgorithm, CS, 1, , false
30060037, ROIDerivationAlgorithmIdentificationSequence, SQ, 1, , false
30060038, ROIGenerationDescription, LO, 1, , false
30060039, ROIContourSequence, SQ, 1, , false
30060040, ContourSequence, SQ, 1, , false
30060042, ContourGeometricType, CS, 1, , false
30060044, ContourSlabThickness, DS, 1, , false
30060045, ContourOffsetVector, DS, 3, , false
30060046, NumberOfContourPoints, IS, 1, , false
30060048, ContourNumber, IS, 1, , false
30060049, AttachedContours, IS, 1-n, , false
30060050, ContourData, DS, 3-3n, , false
30060080, RTROIObservationsSequence, SQ, 1, , false
30060082, ObservationNumber, IS, 1, , false
30060084, ReferencedROINumber, IS, 1, , false
30060085, ROIObservationLabel, SH, 1, , false
30060086, RTROIIdentificationCodeSequence, SQ, 1, , false
30060088, ROIObservationDescription, ST, 1, , false
300600A0, RelatedRTROIObservationsSequence, SQ, 1, , false
300600A4, RTROIInterpretedType, CS, 1, , false
300600A6, ROIInterpreter, PN, 1, , false
300600B0, ROIPhysicalPropertiesSequence, SQ, 1, , false
300600B2, ROIPhysicalProperty, CS, 1, , false
300600B4, ROIPhysicalPropertyValue, DS, 1, , false
300600B6, ROIElementalCompositionSequence, SQ, 1, , false
300600B7, ROIElementalCompositionAtomicNumber, US, 1, , false
300600B8, ROIElementalCompositionAtomicMassFraction, FL, 1, , false
300600B9, AdditionalRTROIIdentificationCodeSequence, SQ, 1, RET (2016c), true
300600C0, FrameOfReferenceRelationshipSequence, SQ, 1, RET (2011), true
300600C2, RelatedFrameOfReferenceUID, UI, 1, RET (2011), true
300600C4, FrameOfReferenceTransformationType, CS, 1, RET (2011), true
300600C6, FrameOfReferenceTransformationMatrix, DS, 16, , false
300600C8, FrameOfReferenceTransformationComment, LO, 1, , false
300600C9, PatientLocationCoordinatesSequence, SQ, 1, , false
300600CA, PatientLocationCoordinatesCodeSequence, SQ, 1, , false
300600CB, PatientSupportPositionSequence, SQ, 1, , false
30080010, MeasuredDoseReferenceSequence, SQ, 1, , false
30080012, MeasuredDoseDescription, ST, 1, , false
30080014, MeasuredDoseType, CS, 1, , false
30080016, MeasuredDoseValue, DS, 1, , false
30080020, TreatmentSessionBeamSequence, SQ, 1, , false
30080021, TreatmentSessionIonBeamSequence, SQ, 1, , false
30080022, CurrentFractionNumber, IS, 1, , false
30080024, TreatmentControlPointDate, DA, 1, , false
30080025, TreatmentControlPointTime, TM, 1, , false
3008002A, TreatmentTerminationStatus, CS, 1, , false
3008002B, TreatmentTerminationCode, SH, 1, , false
3008002C, TreatmentVerificationStatus, CS, 1, , false
30080030, ReferencedTreatmentRecordSequence, SQ, 1, , false
30080032, SpecifiedPrimaryMeterset, DS, 1, , false
30080033, SpecifiedSecondaryMeterset, DS, 1, , false
30080036, DeliveredPrimaryMeterset, DS, 1, , false
30080037, DeliveredSecondaryMeterset, DS, 1, , false
3008003A, SpecifiedTreatmentTime, DS, 1, , false
3008003B, DeliveredTreatmentTime, DS, 1, , false
30080040, ControlPointDeliverySequence, SQ, 1, , false
30080041, IonControlPointDeliverySequence, SQ, 1, , false
30080042, SpecifiedMeterset, DS, 1, , false
30080044, DeliveredMeterset, DS, 1, , false
30080045, MetersetRateSet, FL, 1, , false
30080046, MetersetRateDelivered, FL, 1, , false
30080047, ScanSpotMetersetsDelivered, FL, 1-n, , false
30080048, DoseRateDelivered, DS, 1, , false
30080050, TreatmentSummaryCalculatedDoseReferenceSequence, SQ, 1, , false
30080052, CumulativeDoseToDoseReference, DS, 1, , false
30080054, FirstTreatmentDate, DA, 1, , false
30080056, MostRecentTreatmentDate, DA, 1, , false
3008005A, NumberOfFractionsDelivered, IS, 1, , false
30080060, OverrideSequence, SQ, 1, , false
30080061, ParameterSequencePointer, AT, 1, , false
30080062, OverrideParameterPointer, AT, 1, , false
30080063, ParameterItemIndex, IS, 1, , false
30080064, MeasuredDoseReferenceNumber, IS, 1, , false
30080065, ParameterPointer, AT, 1, , false
30080066, OverrideReason, ST, 1, , false
30080067, ParameterValueNumber, US, 1, , false
30080068, CorrectedParameterSequence, SQ, 1, , false
3008006A, CorrectionValue, FL, 1, , false
30080070, CalculatedDoseReferenceSequence, SQ, 1, , false
30080072, CalculatedDoseReferenceNumber, IS, 1, , false
30080074, CalculatedDoseReferenceDescription, ST, 1, , false
30080076, CalculatedDoseReferenceDoseValue, DS, 1, , false
30080078, StartMeterset, DS, 1, , false
3008007A, EndMeterset, DS, 1, , false
30080080, ReferencedMeasuredDoseReferenceSequence, SQ, 1, , false
30080082, ReferencedMeasuredDoseReferenceNumber, IS, 1, , false
30080090, ReferencedCalculatedDoseReferenceSequence, SQ, 1, , false
30080092, ReferencedCalculatedDoseReferenceNumber, IS, 1, , false
300800A0, BeamLimitingDeviceLeafPairsSequence, SQ, 1, , false
300800B0, RecordedWedgeSequence, SQ, 1, , false
300800C0, RecordedCompensatorSequence, SQ, 1, , false
300800D0, RecordedBlockSequence, SQ, 1, , false
300800E0, TreatmentSummaryMeasuredDoseReferenceSequence, SQ, 1, , false
300800F0, RecordedSnoutSequence, SQ, 1, , false
300800F2, RecordedRangeShifterSequence, SQ, 1, , false
300800F4, RecordedLateralSpreadingDeviceSequence, SQ, 1, , false
300800F6, RecordedRangeModulatorSequence, SQ, 1, , false
30080100, RecordedSourceSequence, SQ, 1, , false
30080105, SourceSerialNumber, LO, 1, , false
30080110, TreatmentSessionApplicationSetupSequence, SQ, 1, , false
30080116, ApplicationSetupCheck, CS, 1, , false
30080120, RecordedBrachyAccessoryDeviceSequence, SQ, 1, , false
30080122, ReferencedBrachyAccessoryDeviceNumber, IS, 1, , false
30080130, RecordedChannelSequence, SQ, 1, , false
30080132, SpecifiedChannelTotalTime, DS, 1, , false
30080134, DeliveredChannelTotalTime, DS, 1, , false
30080136, SpecifiedNumberOfPulses, IS, 1, , false
30080138, DeliveredNumberOfPulses, IS, 1, , false
3008013A, SpecifiedPulseRepetitionInterval, DS, 1, , false
3008013C, DeliveredPulseRepetitionInterval, DS, 1, , false
30080140, RecordedSourceApplicatorSequence, SQ, 1, , false
30080142, ReferencedSourceApplicatorNumber, IS, 1, , false
30080150, RecordedChannelShieldSequence, SQ, 1, , false
30080152, ReferencedChannelShieldNumber, IS, 1, , false
30080160, BrachyControlPointDeliveredSequence, SQ, 1, , false
30080162, SafePositionExitDate, DA, 1, , false
30080164, SafePositionExitTime, TM, 1, , false
30080166, SafePositionReturnDate, DA, 1, , false
30080168, SafePositionReturnTime, TM, 1, , false
30080171, PulseSpecificBrachyControlPointDeliveredSequence, SQ, 1, , false
30080172, PulseNumber, US, 1, , false
30080173, BrachyPulseControlPointDeliveredSequence, SQ, 1, , false
30080200, CurrentTreatmentStatus, CS, 1, , false
30080202, TreatmentStatusComment, ST, 1, , false
30080220, FractionGroupSummarySequence, SQ, 1, , false
30080223, ReferencedFractionNumber, IS, 1, , false
30080224, FractionGroupType, CS, 1, , false
30080230, BeamStopperPosition, CS, 1, , false
30080240, FractionStatusSummarySequence, SQ, 1, , false
30080250, TreatmentDate, DA, 1, , false
30080251, TreatmentTime, TM, 1, , false
300A0002, RTPlanLabel, SH, 1, , false
300A0003, RTPlanName, LO, 1, , false
300A0004, RTPlanDescription, ST, 1, , false
300A0006, RTPlanDate, DA, 1, , false
300A0007, RTPlanTime, TM, 1, , false
300A0009, TreatmentProtocols, LO, 1-n, , false
300A000A, PlanIntent, CS, 1, , false
300A000B, TreatmentSites, LO, 1-n, , false
300A000C, RTPlanGeometry, CS, 1, , false
300A000E, PrescriptionDescription, ST, 1, , false
300A0010, DoseReferenceSequence, SQ, 1, , false
300A0012, DoseReferenceNumber, IS, 1, , false
300A0013, DoseReferenceUID, UI, 1, , false
300A0014, DoseReferenceStructureType, CS, 1, , false
300A0015, NominalBeamEnergyUnit, CS, 1, , false
300A0016, DoseReferenceDescription, LO, 1, , false
300A0018, DoseReferencePointCoordinates, DS, 3, , false
300A001A, NominalPriorDose, DS, 1, , false
300A0020, DoseReferenceType, CS, 1, , false
300A0021, ConstraintWeight, DS, 1, , false
300A0022, DeliveryWarningDose, DS, 1, , false
300A0023, DeliveryMaximumDose, DS, 1, , false
300A0025, TargetMinimumDose, DS, 1, , false
300A0026, TargetPrescriptionDose, DS, 1, , false
300A0027, TargetMaximumDose, DS, 1, , false
300A0028, TargetUnderdoseVolumeFraction, DS, 1, , false
300A002A, OrganAtRiskFullVolumeDose, DS, 1, , false
300A002B, OrganAtRiskLimitDose, DS, 1, , false
300A002C, OrganAtRiskMaximumDose, DS, 1, , false
300A002D, OrganAtRiskOverdoseVolumeFraction, DS, 1, , false
300A0040, ToleranceTableSequence, SQ, 1, , false
300A0042, ToleranceTableNumber, IS, 1, , false
300A0043, ToleranceTableLabel, SH, 1, , false
300A0044, GantryAngleTolerance, DS, 1, , false
300A0046, BeamLimitingDeviceAngleTolerance, DS, 1, , false
300A0048, BeamLimitingDeviceToleranceSequence, SQ, 1, , false
300A004A, BeamLimitingDevicePositionTolerance, DS, 1, , false
300A004B, SnoutPositionTolerance, FL, 1, , false
300A004C, PatientSupportAngleTolerance, DS, 1, , false
300A004E, TableTopEccentricAngleTolerance, DS, 1, , false
300A004F, TableTopPitchAngleTolerance, FL, 1, , false
300A0050, TableTopRollAngleTolerance, FL, 1, , false
300A0051, TableTopVerticalPositionTolerance, DS, 1, , false
300A0052, TableTopLongitudinalPositionTolerance, DS, 1, , false
300A0053, TableTopLateralPositionTolerance, DS, 1, , false
300A0055, RTPlanRelationship, CS, 1, , false
300A0070, FractionGroupSequence, SQ, 1, , false
300A0071, FractionGroupNumber, IS, 1, , false
300A0072, FractionGroupDescription, LO, 1, , false
300A0078, NumberOfFractionsPlanned, IS, 1, , false
300A0079, NumberOfFractionPatternDigitsPerDay, IS, 1, , false
300A007A, RepeatFractionCycleLength, IS, 1, , false
300A007B, FractionPattern, LT, 1, , false
300A0080, NumberOfBeams, IS, 1, , false
300A0082, BeamDoseSpecificationPoint, DS, 3, RET (2019c), true
300A0083, ReferencedDoseReferenceUID, UI, 1, , false
300A0084, BeamDose, DS, 1, , false
300A0086, BeamMeterset, DS, 1, , false
300A0088, BeamDosePointDepth, FL, 1, , false
300A0089, BeamDosePointEquivalentDepth, FL, 1, , false
300A008A, BeamDosePointSSD, FL, 1, , false
300A008B, BeamDoseMeaning, CS, 1, , false
300A008C, BeamDoseVerificationControlPointSequence, SQ, 1, , false
300A008D, AverageBeamDosePointDepth, FL, 1, RET (2017c), true
300A008E, AverageBeamDosePointEquivalentDepth, FL, 1, RET (2017c), true
300A008F, AverageBeamDosePointSSD, FL, 1, RET (2017c), true
300A0090, BeamDoseType, CS, 1, , false
300A0091, AlternateBeamDose, DS, 1, , false
300A0092, AlternateBeamDoseType, CS, 1, , false
300A0093, DepthValueAveragingFlag, CS, 1, , false
300A0094, BeamDosePointSourceToExternalContourDistance, DS, 1, , false
300A00A0, NumberOfBrachyApplicationSetups, IS, 1, , false
300A00A2, BrachyApplicationSetupDoseSpecificationPoint, DS, 3, , false
300A00A4, BrachyApplicationSetupDose, DS, 1, , false
300A00B0, BeamSequence, SQ, 1, , false
300A00B2, TreatmentMachineName, SH, 1, , false
300A00B3, PrimaryDosimeterUnit, CS, 1, , false
300A00B4, SourceAxisDistance, DS, 1, , false
300A00B6, BeamLimitingDeviceSequence, SQ, 1, , false
300A00B8, RTBeamLimitingDeviceType, CS, 1, , false
300A00BA, SourceToBeamLimitingDeviceDistance, DS, 1, , false
300A00BB, IsocenterToBeamLimitingDeviceDistance, FL, 1, , false
300A00BC, NumberOfLeafJawPairs, IS, 1, , false
300A00BE, LeafPositionBoundaries, DS, 3-n, , false
300A00C0, BeamNumber, IS, 1, , false
300A00C2, BeamName, LO, 1, , false
300A00C3, BeamDescription, ST, 1, , false
300A00C4, BeamType, CS, 1, , false
300A00C5, BeamDeliveryDurationLimit, FD, 1, , false
300A00C6, RadiationType, CS, 1, , false
300A00C7, HighDoseTechniqueType, CS, 1, , false
300A00C8, ReferenceImageNumber, IS, 1, , false
300A00CA, PlannedVerificationImageSequence, SQ, 1, , false
300A00CC, ImagingDeviceSpecificAcquisitionParameters, LO, 1-n, , false
300A00CE, TreatmentDeliveryType, CS, 1, , false
300A00D0, NumberOfWedges, IS, 1, , false
300A00D1, WedgeSequence, SQ, 1, , false
300A00D2, WedgeNumber, IS, 1, , false
300A00D3, WedgeType, CS, 1, , false
300A00D4, WedgeID, SH, 1, , false
300A00D5, WedgeAngle, IS, 1, , false
300A00D6, WedgeFactor, DS, 1, , false
300A00D7, TotalWedgeTrayWaterEquivalentThickness, FL, 1, , false
300A00D8, WedgeOrientation, DS, 1, , false
300A00D9, IsocenterToWedgeTrayDistance, FL, 1, , false
300A00DA, SourceToWedgeTrayDistance, DS, 1, , false
300A00DB, WedgeThinEdgePosition, FL, 1, , false
300A00DC, BolusID, SH, 1, , false
300A00DD, BolusDescription, ST, 1, , false
300A00DE, EffectiveWedgeAngle, DS, 1, , false
300A00E0, NumberOfCompensators, IS, 1, , false
300A00E1, MaterialID, SH, 1, , false
300A00E2, TotalCompensatorTrayFactor, DS, 1, , false
300A00E3, CompensatorSequence, SQ, 1, , false
300A00E4, CompensatorNumber, IS, 1, , false
300A00E5, CompensatorID, SH, 1, , false
300A00E6, SourceToCompensatorTrayDistance, DS, 1, , false
300A00E7, CompensatorRows, IS, 1, , false
300A00E8, CompensatorColumns, IS, 1, , false
300A00E9, CompensatorPixelSpacing, DS, 2, , false
300A00EA, CompensatorPosition, DS, 2, , false
300A00EB, CompensatorTransmissionData, DS, 1-n, , false
300A00EC, CompensatorThicknessData, DS, 1-n, , false
300A00ED, NumberOfBoli, IS, 1, , false
300A00EE, CompensatorType, CS, 1, , false
300A00EF, CompensatorTrayID, SH, 1, , false
300A00F0, NumberOfBlocks, IS, 1, , false
300A00F2, TotalBlockTrayFactor, DS, 1, , false
300A00F3, TotalBlockTrayWaterEquivalentThickness, FL, 1, , false
300A00F4, BlockSequence, SQ, 1, , false
300A00F5, BlockTrayID, SH, 1, , false
300A00F6, SourceToBlockTrayDistance, DS, 1, , false
300A00F7, IsocenterToBlockTrayDistance, FL, 1, , false
300A00F8, BlockType, CS, 1, , false
300A00F9, AccessoryCode, LO, 1, , false
300A00FA, BlockDivergence, CS, 1, , false
300A00FB, BlockMountingPosition, CS, 1, , false
300A00FC, BlockNumber, IS, 1, , false
300A00FE, BlockName, LO, 1, , false
300A0100, BlockThickness, DS, 1, , false
300A0102, BlockTransmission, DS, 1, , false
300A0104, BlockNumberOfPoints, IS, 1, , false
300A0106, BlockData, DS, 2-2n, , false
300A0107, ApplicatorSequence, SQ, 1, , false
300A0108, ApplicatorID, SH, 1, , false
300A0109, ApplicatorType, CS, 1, , false
300A010A, ApplicatorDescription, LO, 1, , false
300A010C, CumulativeDoseReferenceCoefficient, DS, 1, , false
300A010E, FinalCumulativeMetersetWeight, DS, 1, , false
300A0110, NumberOfControlPoints, IS, 1, , false
300A0111, ControlPointSequence, SQ, 1, , false
300A0112, ControlPointIndex, IS, 1, , false
300A0114, NominalBeamEnergy, DS, 1, , false
300A0115, DoseRateSet, DS, 1, , false
300A0116, WedgePositionSequence, SQ, 1, , false
300A0118, WedgePosition, CS, 1, , false
300A011A, BeamLimitingDevicePositionSequence, SQ, 1, , false
300A011C, LeafJawPositions, DS, 2-2n, , false
300A011E, GantryAngle, DS, 1, , false
300A011F, GantryRotationDirection, CS, 1, , false
300A0120, BeamLimitingDeviceAngle, DS, 1, , false
300A0121, BeamLimitingDeviceRotationDirection, CS, 1, , false
300A0122, PatientSupportAngle, DS, 1, , false
300A0123, PatientSupportRotationDirection, CS, 1, , false
300A0124, TableTopEccentricAxisDistance, DS, 1, , false
300A0125, TableTopEccentricAngle, DS, 1, , false
300A0126, TableTopEccentricRotationDirection, CS, 1, , false
300A0128, TableTopVerticalPosition, DS, 1, , false
300A0129, TableTopLongitudinalPosition, DS, 1, , false
300A012A, TableTopLateralPosition, DS, 1, , false
300A012C, IsocenterPosition, DS, 3, , false
300A012E, SurfaceEntryPoint, DS, 3, , false
300A0130, SourceToSurfaceDistance, DS, 1, , false
300A0131, AverageBeamDosePointSourceToExternalContourDistance, FL, 1, , false
300A0132, SourceToExternalContourDistance, FL, 1, , false
300A0133, ExternalContourEntryPoint, FL, 3, , false,
300A0134, CumulativeMetersetWeight, DS, 1, , false
300A0140, TableTopPitchAngle, FL, 1, , false
300A0142, TableTopPitchRotationDirection, CS, 1, , false
300A0144, TableTopRollAngle, FL, 1, , false
300A0146, TableTopRollRotationDirection, CS, 1, , false
300A0148, HeadFixationAngle, FL, 1, , false
300A014A, GantryPitchAngle, FL, 1, , false
300A014C, GantryPitchRotationDirection, CS, 1, , false
300A014E, GantryPitchAngleTolerance, FL, 1, , false
300A0150, FixationEye, CS, 1, , false
300A0151, ChairHeadFramePosition, DS, 1, , false
300A0152, HeadFixationAngleTolerance, DS, 1, , false
300A0153, ChairHeadFramePositionTolerance, DS, 1, , false
300A0154, FixationLightAzimuthalAngleTolerance, DS, 1, , false
300A0155, FixationLightPolarAngleTolerance, DS, 1, , false
300A0180, PatientSetupSequence, SQ, 1, , false
300A0182, PatientSetupNumber, IS, 1, , false
300A0183, PatientSetupLabel, LO, 1, , false
300A0184, PatientAdditionalPosition, LO, 1, , false
300A0190, FixationDeviceSequence, SQ, 1, , false
300A0192, FixationDeviceType, CS, 1, , false
300A0194, FixationDeviceLabel, SH, 1, , false
300A0196, FixationDeviceDescription, ST, 1, , false
300A0198, FixationDevicePosition, SH, 1, , false
300A0199, FixationDevicePitchAngle, FL, 1, , false
300A019A, FixationDeviceRollAngle, FL, 1, , false
300A01A0, ShieldingDeviceSequence, SQ, 1, , false
300A01A2, ShieldingDeviceType, CS, 1, , false
300A01A4, ShieldingDeviceLabel, SH, 1, , false
300A01A6, ShieldingDeviceDescription, ST, 1, , false
300A01A8, ShieldingDevicePosition, SH, 1, , false
300A01B0, SetupTechnique, CS, 1, , false
300A01B2, SetupTechniqueDescription, ST, 1, , false
300A01B4, SetupDeviceSequence, SQ, 1, , false
300A01B6, SetupDeviceType, CS, 1, , false
300A01B8, SetupDeviceLabel, SH, 1, , false
300A01BA, SetupDeviceDescription, ST, 1, , false
300A01BC, SetupDeviceParameter, DS, 1, , false
300A01D0, SetupReferenceDescription, ST, 1, , false
